Query id	Subject id
mycobacterium_sp._mcs_Contig_1.1	KU985091.1
mycobacterium_sp._mcs_Contig_1.1	KU985091.1
mycobacterium_sp._mcs_Contig_1.1	KU985093.1
mycobacterium_sp._mcs_Contig_1.1	KU985093.1
mycobacterium_sp._mcs_Contig_1.1	KU985095.1
mycobacterium_sp._mcs_Contig_1.1	KU985095.1
mycobacterium_sp._mcs_Contig_1.1	KX458237.1
mycobacterium_sp._mcs_Contig_1.1	KX458237.1
mycobacterium_sp._mcs_Contig_1.1	KX507362.1
mycobacterium_sp._mcs_Contig_1.1	KX507362.1
mycobacterium_sp._mcs_Contig_1.1	NC_011023.1
mycobacterium_sp._mcs_Contig_1.1	NC_011023.1
mycobacterium_sp._mcs_Contig_1.1	NC_021535.1
mycobacterium_sp._mcs_Contig_1.1	NC_021535.1
mycobacterium_sp._mcs_Contig_1.1	NC_023562.1
mycobacterium_sp._mcs_Contig_1.1	NC_023562.1
mycobacterium_sp._mcs_Contig_1.1	NC_023577.1
mycobacterium_sp._mcs_Contig_1.1	NC_023577.1
mycobacterium_sp._mcs_Contig_1.1	NC_023731.1
mycobacterium_sp._mcs_Contig_1.1	NC_023731.1
mycobacterium_sp._mcs_Contig_1.1	NC_024141.1
mycobacterium_sp._mcs_Contig_1.1	NC_024141.1
mycobacterium_sp._mcs_Contig_1.1	NC_024148.1
mycobacterium_sp._mcs_Contig_1.1	NC_024148.1
mycobacterium_sp._mcs_Contig_1.1	NC_028757.1
mycobacterium_sp._mcs_Contig_1.1	NC_028757.1
mycobacterium_sp._mcs_Contig_1.1	NC_028794.1
mycobacterium_sp._mcs_Contig_1.1	NC_028794.1
mycobacterium_sp._mcs_Contig_1.1	NC_028798.1
mycobacterium_sp._mcs_Contig_1.1	NC_028798.1
mycobacterium_sp._mcs_Contig_1.1	NC_028852.1
mycobacterium_sp._mcs_Contig_1.1	NC_028852.1
mycobacterium_sp._mcs_Contig_1.1	NC_028877.1
mycobacterium_sp._mcs_Contig_1.1	NC_028877.1
mycobacterium_sp._mcs_Contig_1.1	NC_029018.2
mycobacterium_sp._mcs_Contig_1.1	NC_029018.2
mycobacterium_sp._mcs_Contig_1.1	NC_029043.2
mycobacterium_sp._mcs_Contig_1.1	NC_029043.2
mycobacterium_sp._mcs_Contig_1.1	NC_031263.1
mycobacterium_sp._mcs_Contig_1.1	NC_031263.1
mycobacterium_tuberculosis_cdc1551_null	NC_009993.2
mycobacterium_tuberculosis_cdc1551_null	NC_009993.2
mycobacterium_tuberculosis_cdc1551_null	NC_023703.1
mycobacterium_tuberculosis_cdc1551_null	NC_023703.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_009993.2
mycobacterium_tuberculosis_f11_AAIX02000001	NC_009993.2
mycobacterium_tuberculosis_f11_AAIX02000001	NC_023703.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_023703.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_009993.2
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_009993.2
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_023703.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_023703.1
mycobacterium_ulcerans_agy99_Contig_1.1	HM152766.1
mycobacterium_ulcerans_agy99_Contig_1.1	HM152766.1
mycobacterium_ulcerans_agy99_Contig_1.1	JF704114.1
mycobacterium_ulcerans_agy99_Contig_1.1	JF704114.1
mycobacterium_ulcerans_agy99_Contig_1.1	JN699015.1
mycobacterium_ulcerans_agy99_Contig_1.1	JN699015.1
mycobacterium_ulcerans_agy99_Contig_1.1	KF024733.1
mycobacterium_ulcerans_agy99_Contig_1.1	KF024733.1
mycobacterium_ulcerans_agy99_Contig_1.1	KF279418.2
mycobacterium_ulcerans_agy99_Contig_1.1	KF279418.2
mycobacterium_ulcerans_agy99_Contig_1.1	KF841475.1
mycobacterium_ulcerans_agy99_Contig_1.1	KF841475.1
mycobacterium_ulcerans_agy99_Contig_1.1	KF959563.1
mycobacterium_ulcerans_agy99_Contig_1.1	KF959563.1
mycobacterium_ulcerans_agy99_Contig_1.1	KJ959632.1
mycobacterium_ulcerans_agy99_Contig_1.1	KJ959632.1
mycobacterium_ulcerans_agy99_Contig_1.1	KM101119.1
mycobacterium_ulcerans_agy99_Contig_1.1	KM101119.1
mycobacterium_ulcerans_agy99_Contig_1.1	KM197169.1
mycobacterium_ulcerans_agy99_Contig_1.1	KM197169.1
mycobacterium_ulcerans_agy99_Contig_1.1	KM233454.1
mycobacterium_ulcerans_agy99_Contig_1.1	KM233454.1
mycobacterium_ulcerans_agy99_Contig_1.1	KM591906.2
mycobacterium_ulcerans_agy99_Contig_1.1	KM591906.2
mycobacterium_ulcerans_agy99_Contig_1.1	KM677210.1
mycobacterium_ulcerans_agy99_Contig_1.1	KM677210.1
mycobacterium_ulcerans_agy99_Contig_1.1	KP027202.1
mycobacterium_ulcerans_agy99_Contig_1.1	KP027202.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU578077.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU578077.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU984914.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU984914.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU985091.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU985091.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU985093.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU985093.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU985095.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU985095.1
mycobacterium_ulcerans_agy99_Contig_1.1	KX458237.1
mycobacterium_ulcerans_agy99_Contig_1.1	KX458237.1
mycobacterium_ulcerans_agy99_Contig_1.1	KX507362.1
mycobacterium_ulcerans_agy99_Contig_1.1	KX507362.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_011023.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_011023.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_021535.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_021535.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023562.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023562.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023577.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023577.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023731.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023731.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_024141.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_024141.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_024148.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_024148.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028757.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028757.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028794.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028794.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028798.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028798.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028852.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028852.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028877.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028877.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_029018.2
mycobacterium_ulcerans_agy99_Contig_1.1	NC_029018.2
mycobacterium_ulcerans_agy99_Contig_1.1	NC_029043.2
mycobacterium_ulcerans_agy99_Contig_1.1	NC_029043.2
mycobacterium_ulcerans_agy99_Contig_1.1	NC_031263.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_031263.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	HM152766.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	HM152766.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	JF704114.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	JF704114.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	JN699015.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	JN699015.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KF024733.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KF024733.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KF279418.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KF279418.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KF841475.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KF841475.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KF959563.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KF959563.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KJ959632.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KJ959632.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM101119.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM101119.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM197169.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM197169.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM233454.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM233454.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM591906.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM591906.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM677210.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM677210.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KP027202.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KP027202.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU578077.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU578077.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU984914.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU984914.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU985091.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU985091.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU985093.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU985093.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU985095.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU985095.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KX458237.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KX458237.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KX507362.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KX507362.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_009993.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_009993.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_009993.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_009993.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_011023.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_011023.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_021535.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_021535.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_023562.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_023562.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_023577.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_023577.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_023731.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_023731.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_024141.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_024141.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_024148.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_024148.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028757.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028757.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028794.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028794.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028798.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028798.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028852.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028852.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028877.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028877.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_029018.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_029018.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_029043.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_029043.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_031263.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_031263.1
NC_000962.3	NC_009993.2
NC_000962.3	NC_023703.1
NC_009338.1	HM152766.1
NC_009338.1	JF704114.1
NC_009338.1	JN699015.1
NC_009338.1	KF024733.1
NC_009338.1	KF279418.2
NC_009338.1	KF841475.1
NC_009338.1	KF959563.1
NC_009338.1	KJ959632.1
NC_009338.1	KM101119.1
NC_009338.1	KM197169.1
NC_009338.1	KM233454.1
NC_009338.1	KM591906.2
NC_009338.1	KM677210.1
NC_009338.1	KP027202.1
NC_009338.1	KU578077.1
NC_009338.1	KU984914.1
NC_009338.1	KU985091.1
NC_009338.1	KU985093.1
NC_009338.1	KU985095.1
NC_009338.1	KX458237.1
NC_009338.1	KX507362.1
NC_009338.1	NC_011023.1
NC_009338.1	NC_021535.1
NC_009338.1	NC_023562.1
NC_009338.1	NC_023577.1
NC_009338.1	NC_023731.1
NC_009338.1	NC_024141.1
NC_009338.1	NC_024148.1
NC_009338.1	NC_028757.1
NC_009338.1	NC_028794.1
NC_009338.1	NC_028798.1
NC_009338.1	NC_028852.1
NC_009338.1	NC_028877.1
NC_009338.1	NC_029018.2
NC_009338.1	NC_029043.2
NC_009338.1	NC_031263.1
NC_010397.1	NC_023730.1
NC_018612.1	KU568494.1
NC_018612.1	NC_009993.2
NC_018612.1	NC_017973.1
NC_018612.1	NC_031279.1
NC_020133.1	HM152766.1
NC_020133.1	JF704114.1
NC_020133.1	JN699015.1
NC_020133.1	KF024733.1
NC_020133.1	KF279418.2
NC_020133.1	KF841475.1
NC_020133.1	KF959563.1
NC_020133.1	KJ959632.1
NC_020133.1	KM101119.1
NC_020133.1	KM197169.1
NC_020133.1	KM233454.1
NC_020133.1	KM591906.2
NC_020133.1	KM677210.1
NC_020133.1	KP027202.1
NC_020133.1	KU578077.1
NC_020133.1	KU984914.1
NC_020133.1	KU985091.1
NC_020133.1	KU985093.1
NC_020133.1	KU985095.1
NC_020133.1	KX458237.1
NC_020133.1	KX507362.1
NC_020133.1	NC_011023.1
NC_020133.1	NC_021535.1
NC_020133.1	NC_023562.1
NC_020133.1	NC_023577.1
NC_020133.1	NC_023731.1
NC_020133.1	NC_024141.1
NC_020133.1	NC_024148.1
NC_020133.1	NC_028757.1
NC_020133.1	NC_028794.1
NC_020133.1	NC_028798.1
NC_020133.1	NC_028852.1
NC_020133.1	NC_028877.1
NC_020133.1	NC_029018.2
NC_020133.1	NC_029043.2
NC_020133.1	NC_031263.1
NZ_AP018164.1	KU568494.1
NZ_AP018164.1	NC_017973.1
NZ_AP018164.1	NC_031279.1
NZ_AP018165.1	NC_009993.2
NZ_AP018165.1	NC_023697.1
NZ_AP018165.1	NC_023730.1
NZ_AP018165.1	NC_023744.1
NZ_CP011269.1	HM152766.1
NZ_CP011269.1	JF704114.1
NZ_CP011269.1	JN699015.1
NZ_CP011269.1	KF024733.1
NZ_CP011269.1	KF279418.2
NZ_CP011269.1	KF841475.1
NZ_CP011269.1	KF959563.1
NZ_CP011269.1	KJ959632.1
NZ_CP011269.1	KM101119.1
NZ_CP011269.1	KM197169.1
NZ_CP011269.1	KM233454.1
NZ_CP011269.1	KM591906.2
NZ_CP011269.1	KM677210.1
NZ_CP011269.1	KP027202.1
NZ_CP011269.1	KU578077.1
NZ_CP011269.1	KU984914.1
NZ_CP011269.1	KU985091.1
NZ_CP011269.1	KU985093.1
NZ_CP011269.1	KU985095.1
NZ_CP011269.1	KX458237.1
NZ_CP011269.1	KX507362.1
NZ_CP011269.1	NC_011023.1
NZ_CP011269.1	NC_021535.1
NZ_CP011269.1	NC_023562.1
NZ_CP011269.1	NC_023577.1
NZ_CP011269.1	NC_023730.1
NZ_CP011269.1	NC_023731.1
NZ_CP011269.1	NC_024141.1
NZ_CP011269.1	NC_024148.1
NZ_CP011269.1	NC_028757.1
NZ_CP011269.1	NC_028794.1
NZ_CP011269.1	NC_028798.1
NZ_CP011269.1	NC_028852.1
NZ_CP011269.1	NC_028877.1
NZ_CP011269.1	NC_029018.2
NZ_CP011269.1	NC_029043.2
NZ_CP011269.1	NC_031263.1
NZ_CP011491.1	HM152766.1
NZ_CP011491.1	JF704114.1
NZ_CP011491.1	JN699015.1
NZ_CP011491.1	KF024733.1
NZ_CP011491.1	KF279418.2
NZ_CP011491.1	KF841475.1
NZ_CP011491.1	KF959563.1
NZ_CP011491.1	KJ959632.1
NZ_CP011491.1	KM101119.1
NZ_CP011491.1	KM197169.1
NZ_CP011491.1	KM233454.1
NZ_CP011491.1	KM591906.2
NZ_CP011491.1	KM677210.1
NZ_CP011491.1	KP027202.1
NZ_CP011491.1	KU578077.1
NZ_CP011491.1	KU984914.1
NZ_CP011491.1	KU985091.1
NZ_CP011491.1	KU985093.1
NZ_CP011491.1	KU985095.1
NZ_CP011491.1	KX458237.1
NZ_CP011491.1	KX507362.1
NZ_CP011491.1	NC_011023.1
NZ_CP011491.1	NC_021535.1
NZ_CP011491.1	NC_023562.1
NZ_CP011491.1	NC_023577.1
NZ_CP011491.1	NC_023730.1
NZ_CP011491.1	NC_023731.1
NZ_CP011491.1	NC_024141.1
NZ_CP011491.1	NC_024148.1
NZ_CP011491.1	NC_028757.1
NZ_CP011491.1	NC_028794.1
NZ_CP011491.1	NC_028798.1
NZ_CP011491.1	NC_028852.1
NZ_CP011491.1	NC_028877.1
NZ_CP011491.1	NC_029018.2
NZ_CP011491.1	NC_029043.2
NZ_CP011491.1	NC_031263.1
NZ_CP015495.1	KU568494.1
NZ_CP015495.1	NC_009993.2
NZ_CP015495.1	NC_017973.1
NZ_CP015495.1	NC_031279.1
NZ_CP020809.1	HM152766.1
NZ_CP020809.1	JF704114.1
NZ_CP020809.1	JN699015.1
NZ_CP020809.1	KF024733.1
NZ_CP020809.1	KF279418.2
NZ_CP020809.1	KF841475.1
NZ_CP020809.1	KF959563.1
NZ_CP020809.1	KJ959632.1
NZ_CP020809.1	KM101119.1
NZ_CP020809.1	KM197169.1
NZ_CP020809.1	KM233454.1
NZ_CP020809.1	KM591906.2
NZ_CP020809.1	KM677210.1
NZ_CP020809.1	KP027202.1
NZ_CP020809.1	KU578077.1
NZ_CP020809.1	KU984914.1
NZ_CP020809.1	KU985091.1
NZ_CP020809.1	KU985093.1
NZ_CP020809.1	KU985095.1
NZ_CP020809.1	KX458237.1
NZ_CP020809.1	KX507362.1
NZ_CP020809.1	NC_011023.1
NZ_CP020809.1	NC_021535.1
NZ_CP020809.1	NC_023562.1
NZ_CP020809.1	NC_023577.1
NZ_CP020809.1	NC_023731.1
NZ_CP020809.1	NC_024141.1
NZ_CP020809.1	NC_024148.1
NZ_CP020809.1	NC_026589.1
NZ_CP020809.1	NC_028757.1
NZ_CP020809.1	NC_028794.1
NZ_CP020809.1	NC_028798.1
NZ_CP020809.1	NC_028852.1
NZ_CP020809.1	NC_028877.1
NZ_CP020809.1	NC_029018.2
NZ_CP020809.1	NC_029043.2
NZ_CP020809.1	NC_031263.1
CH482373.1	NC_009993.2
CP001664.1	NC_009993.2
CP010333.1	NC_009993.2
CP015773.2	NC_009993.2
CP021238.1	KM400683.2
CP021238.1	KM925136.1
CP021238.1	NC_008203.1
CP021238.1	NC_009993.2
CP021238.1	NC_022058.1
CP021238.1	NC_023690.1
CP021238.1	NC_028876.2
CP021238.1	NC_028953.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_009993.2
mycobacterium_africanum_gm041182_Contig_1.1	NC_009993.2
mycobacterium_avium_104_Contig_1.1	KM400683.2
mycobacterium_avium_104_Contig_1.1	KM400683.2
mycobacterium_avium_104_Contig_1.1	KM925136.1
mycobacterium_avium_104_Contig_1.1	KM925136.1
mycobacterium_avium_104_Contig_1.1	NC_008203.1
mycobacterium_avium_104_Contig_1.1	NC_008203.1
mycobacterium_avium_104_Contig_1.1	NC_022058.1
mycobacterium_avium_104_Contig_1.1	NC_022058.1
mycobacterium_avium_104_Contig_1.1	NC_023690.1
mycobacterium_avium_104_Contig_1.1	NC_023690.1
mycobacterium_avium_104_Contig_1.1	NC_028876.2
mycobacterium_avium_104_Contig_1.1	NC_028876.2
mycobacterium_avium_104_Contig_1.1	NC_028953.1
mycobacterium_avium_104_Contig_1.1	NC_028953.1
mycobacterium_avium_k10_Contig_null.1	KM400683.2
mycobacterium_avium_k10_Contig_null.1	KM400683.2
mycobacterium_avium_k10_Contig_null.1	KM925136.1
mycobacterium_avium_k10_Contig_null.1	KM925136.1
mycobacterium_avium_k10_Contig_null.1	NC_008203.1
mycobacterium_avium_k10_Contig_null.1	NC_008203.1
mycobacterium_avium_k10_Contig_null.1	NC_022058.1
mycobacterium_avium_k10_Contig_null.1	NC_022058.1
mycobacterium_avium_k10_Contig_null.1	NC_023690.1
mycobacterium_avium_k10_Contig_null.1	NC_023690.1
mycobacterium_avium_k10_Contig_null.1	NC_028876.2
mycobacterium_avium_k10_Contig_null.1	NC_028876.2
mycobacterium_avium_k10_Contig_null.1	NC_028953.1
mycobacterium_avium_k10_Contig_null.1	NC_028953.1
mycobacterium_bovis_bcg_Contig_1.1	NC_009993.2
mycobacterium_bovis_bcg_Contig_1.1	NC_009993.2
mycobacterium_marinum_Contig_1.1	KR080206.1
mycobacterium_marinum_Contig_1.1	KR080206.1
mycobacterium_marinum_Contig_1.1	KU568494.1
mycobacterium_marinum_Contig_1.1	KU568494.1
mycobacterium_marinum_Contig_1.1	NC_009993.2
mycobacterium_marinum_Contig_1.1	NC_009993.2
mycobacterium_marinum_Contig_1.1	NC_017973.1
mycobacterium_marinum_Contig_1.1	NC_017973.1
mycobacterium_marinum_Contig_1.1	NC_023744.1
mycobacterium_marinum_Contig_1.1	NC_023744.1
mycobacterium_marinum_Contig_1.1	NC_026603.1
mycobacterium_marinum_Contig_1.1	NC_026603.1
mycobacterium_marinum_Contig_1.1	NC_028846.1
mycobacterium_marinum_Contig_1.1	NC_028846.1
mycobacterium_marinum_Contig_1.1	NC_031279.1
mycobacterium_marinum_Contig_1.1	NC_031279.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	KM400683.2
mycobacterium_smegmatis_mc2_155_Contig_1.1	KM400683.2
mycobacterium_smegmatis_mc2_155_Contig_1.1	KM925136.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	KM925136.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_008203.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_008203.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_022058.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_022058.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_023690.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_023690.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_028876.2
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_028876.2
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_028953.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_028953.1
mycobacterium_sp._jls_Contig_1.null	KM400683.2
mycobacterium_sp._jls_Contig_1.null	KM400683.2
mycobacterium_sp._jls_Contig_1.null	KM925136.1
mycobacterium_sp._jls_Contig_1.null	KM925136.1
mycobacterium_sp._jls_Contig_1.null	KU568494.1
mycobacterium_sp._jls_Contig_1.null	KU568494.1
mycobacterium_sp._jls_Contig_1.null	NC_017973.1
mycobacterium_sp._jls_Contig_1.null	NC_017973.1
mycobacterium_sp._jls_Contig_1.null	NC_023690.1
mycobacterium_sp._jls_Contig_1.null	NC_023690.1
mycobacterium_sp._jls_Contig_1.null	NC_023730.1
mycobacterium_sp._jls_Contig_1.null	NC_023730.1
mycobacterium_sp._jls_Contig_1.null	NC_028876.2
mycobacterium_sp._jls_Contig_1.null	NC_028876.2
mycobacterium_sp._jls_Contig_1.null	NC_028953.1
mycobacterium_sp._jls_Contig_1.null	NC_028953.1
mycobacterium_sp._jls_Contig_1.null	NC_031279.1
mycobacterium_sp._jls_Contig_1.null	NC_031279.1
mycobacterium_sp._kms_Contig_1.0	KM400683.2
mycobacterium_sp._kms_Contig_1.0	KM400683.2
mycobacterium_sp._kms_Contig_1.0	KM400683.2
mycobacterium_sp._kms_Contig_1.0	KM400683.2
mycobacterium_sp._kms_Contig_1.0	KM925136.1
mycobacterium_sp._kms_Contig_1.0	KM925136.1
mycobacterium_sp._kms_Contig_1.0	KM925136.1
mycobacterium_sp._kms_Contig_1.0	KM925136.1
mycobacterium_sp._kms_Contig_1.0	KU568494.1
mycobacterium_sp._kms_Contig_1.0	KU568494.1
mycobacterium_sp._kms_Contig_1.0	NC_017973.1
mycobacterium_sp._kms_Contig_1.0	NC_017973.1
mycobacterium_sp._kms_Contig_1.0	NC_023690.1
mycobacterium_sp._kms_Contig_1.0	NC_023690.1
mycobacterium_sp._kms_Contig_1.0	NC_023690.1
mycobacterium_sp._kms_Contig_1.0	NC_023690.1
mycobacterium_sp._kms_Contig_1.0	NC_023730.1
mycobacterium_sp._kms_Contig_1.0	NC_023730.1
mycobacterium_sp._kms_Contig_1.0	NC_028876.2
mycobacterium_sp._kms_Contig_1.0	NC_028876.2
mycobacterium_sp._kms_Contig_1.0	NC_028876.2
mycobacterium_sp._kms_Contig_1.0	NC_028876.2
mycobacterium_sp._kms_Contig_1.0	NC_028953.1
mycobacterium_sp._kms_Contig_1.0	NC_028953.1
mycobacterium_sp._kms_Contig_1.0	NC_028953.1
mycobacterium_sp._kms_Contig_1.0	NC_028953.1
mycobacterium_sp._kms_Contig_1.0	NC_031279.1
mycobacterium_sp._kms_Contig_1.0	NC_031279.1
mycobacterium_sp._mcs_Contig_1.1	KM400683.2
mycobacterium_sp._mcs_Contig_1.1	KM400683.2
mycobacterium_sp._mcs_Contig_1.1	KM925136.1
mycobacterium_sp._mcs_Contig_1.1	KM925136.1
mycobacterium_sp._mcs_Contig_1.1	KU568494.1
mycobacterium_sp._mcs_Contig_1.1	KU568494.1
mycobacterium_sp._mcs_Contig_1.1	NC_017973.1
mycobacterium_sp._mcs_Contig_1.1	NC_017973.1
mycobacterium_sp._mcs_Contig_1.1	NC_023690.1
mycobacterium_sp._mcs_Contig_1.1	NC_023690.1
mycobacterium_sp._mcs_Contig_1.1	NC_023730.1
mycobacterium_sp._mcs_Contig_1.1	NC_023730.1
mycobacterium_sp._mcs_Contig_1.1	NC_028876.2
mycobacterium_sp._mcs_Contig_1.1	NC_028876.2
mycobacterium_sp._mcs_Contig_1.1	NC_028953.1
mycobacterium_sp._mcs_Contig_1.1	NC_028953.1
